Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
KH_1	PF00013.32	CL0007	152	214	154	212	3	64	53.47	1.7e-14	2.6e-18	KH domain
KH_1	PF00013.32	CL0007	224	286	225	285	2	65	34.31	1.7e-08	2.5e-12	KH domain
KH_1	PF00013.32	CL0007	297	359	298	357	2	64	40.88	1.5e-10	2.2e-14	KH domain
KH_1	PF00013.32	CL0007	366	426	369	425	4	65	41.43	9.9e-11	1.5e-14	KH domain
KH_1	PF00013.32	CL0007	437	499	438	498	2	65	52.57	3.3e-14	5.0e-18	KH domain
KH_1	PF00013.32	CL0007	509	572	512	571	4	65	44.50	1.1e-11	1.7e-15	KH domain
KH_1	PF00013.32	CL0007	581	645	584	644	4	65	57.20	1.2e-15	1.8e-19	KH domain
KH_1	PF00013.32	CL0007	655	718	656	717	2	65	54.66	7.3e-15	1.1e-18	KH domain
KH_1	PF00013.32	CL0007	729	792	732	791	4	65	49.46	3.1e-13	4.7e-17	KH domain
KH_1	PF00013.32	CL0007	802	865	804	865	3	66	32.79	4.9e-08	7.6e-12	KH domain
KH_1	PF00013.32	CL0007	875	969	877	968	3	65	34.89	1.1e-08	1.7e-12	KH domain
KH_1	PF00013.32	CL0007	974	1036	974	1034	1	64	39.98	2.8e-10	4.3e-14	KH domain
KH_1	PF00013.32	CL0007	1054	1119	1056	1118	3	65	50.79	1.2e-13	1.8e-17	KH domain
KH_1	PF00013.32	CL0007	1129	1192	1131	1191	3	65	48.30	7.1e-13	1.1e-16	KH domain
