Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
EGF_CA	PF07645.18	CL0001	246	286	246	286	1	42	37.32	2.5e-09	1.1e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	288	328	288	328	1	42	29.74	5.8e-07	2.7e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	450	488	451	485	3	39	16.76	0.0066	3.0e-06	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	490	528	490	528	1	42	32.28	9.3e-08	4.3e-11	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	530	570	530	570	1	42	36.87	3.4e-09	1.6e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	572	611	572	611	1	42	32.38	8.7e-08	4.0e-11	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	613	652	613	652	1	42	29.58	6.5e-07	3.0e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	723	763	723	763	1	42	36.35	5.0e-09	2.3e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	765	805	765	805	1	42	31.66	1.5e-07	6.7e-11	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	807	845	807	843	1	40	19.08	0.0012	5.7e-07	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	910	950	910	943	1	35	33.78	3.2e-08	1.5e-11	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1028	1068	1028	1068	1	42	35.37	1.0e-08	4.6e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1070	1111	1070	1103	1	35	29.62	6.3e-07	2.9e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1113	1153	1113	1153	1	42	35.09	1.2e-08	5.6e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1155	1195	1155	1192	1	39	35.08	1.2e-08	5.7e-12	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1197	1236	1197	1236	1	42	28.98	1.0e-06	4.6e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1238	1278	1238	1278	1	42	29.45	7.1e-07	3.3e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1280	1320	1280	1320	1	42	31.64	1.5e-07	6.8e-11	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1322	1361	1322	1357	1	38	42.38	6.5e-11	3.0e-14	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1363	1402	1363	1402	1	42	43.11	3.8e-11	1.8e-14	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1404	1444	1404	1444	1	42	29.79	5.6e-07	2.6e-10	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1446	1485	1446	1485	1	42	24.13	3.3e-05	1.5e-08	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1487	1534	1487	1525	1	41	23.71	4.4e-05	2.0e-08	Calcium-binding EGF domain
EGF_CA	PF07645.18	CL0001	1606	1646	1606	1646	1	42	38.54	1.0e-09	4.7e-13	Calcium-binding EGF domain
