Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
HS1_rep	PF02218.18	-	83	118	83	117	1	35	65.54	4.2e-18	1.1e-21	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	120	155	120	155	1	36	70.35	1.3e-19	3.4e-23	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	157	192	157	192	1	36	71.44	6.1e-20	1.5e-23	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	194	229	194	228	1	35	66.47	2.2e-18	5.5e-22	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	231	266	231	266	1	36	75.05	4.5e-21	1.2e-24	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	268	303	268	303	1	36	67.16	1.3e-18	3.4e-22	Repeat in HS1/Cortactin
HS1_rep	PF02218.18	-	305	332	305	331	1	27	39.42	6.2e-10	1.6e-13	Repeat in HS1/Cortactin
SH3_9	PF14604.9	CL0010	499	547	499	547	1	49	62.13	3.7e-17	9.4e-21	Variant SH3 domain
SH3_1	PF00018.31	CL0010	498	543	498	543	1	48	57.74	6.8e-16	1.7e-19	SH3 domain
SH3_2	PF07653.20	CL0010	496	549	497	547	2	55	35.76	5.8e-09	1.5e-12	Variant SH3 domain
