Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
Laminin_G_1	PF00054.26	CL0004	2146	2283	2146	2282	1	130	94.64	5.7e-27	2.3e-30	Laminin G domain
Laminin_G_1	PF00054.26	CL0004	2333	2469	2333	2466	1	128	89.69	1.9e-25	7.8e-29	Laminin G domain
Laminin_G_1	PF00054.26	CL0004	2514	2658	2514	2657	1	130	104.70	4.4e-30	1.8e-33	Laminin G domain
Laminin_G_1	PF00054.26	CL0004	2743	2872	2743	2872	1	131	120.29	6.7e-35	2.7e-38	Laminin G domain
Laminin_G_1	PF00054.26	CL0004	2920	3051	2920	3049	1	129	102.00	3.0e-29	1.2e-32	Laminin G domain
Laminin_EGF	PF00053.27	CL0001	270	324	270	319	1	44	15.60	0.014	5.9e-06	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	327	394	327	385	1	43	17.53	0.0036	1.5e-06	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	397	453	397	449	1	42	33.40	4.0e-08	1.6e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	454	500	454	500	1	49	36.08	5.8e-09	2.4e-12	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	704	733	708	729	19	40	18.22	0.0022	8.9e-07	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	742	788	742	788	1	49	31.73	1.3e-07	5.4e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	791	846	791	846	1	49	32.35	8.5e-08	3.5e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	849	899	849	899	1	49	34.84	1.4e-08	5.8e-12	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	902	948	902	948	1	49	43.43	2.9e-11	1.2e-14	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	951	996	951	992	1	45	32.50	7.7e-08	3.1e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	998	1041	998	1041	1	49	30.55	3.1e-07	1.3e-10	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1044	1089	1044	1086	1	43	33.92	2.7e-08	1.1e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1090	1147	1090	1147	1	49	34.02	2.6e-08	1.0e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1358	1390	1361	1383	19	41	16.21	0.0094	3.8e-06	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1403	1449	1403	1449	1	49	33.47	3.8e-08	1.6e-11	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1452	1506	1452	1506	1	49	27.12	3.7e-06	1.5e-09	Laminin EGF domain
Laminin_EGF	PF00053.27	CL0001	1509	1560	1509	1551	1	43	29.70	5.7e-07	2.3e-10	Laminin EGF domain
Laminin_G_2	PF02210.27	CL0004	2146	2280	2147	2280	2	126	67.26	2.1e-18	8.5e-22	Laminin G domain
Laminin_G_2	PF02210.27	CL0004	2333	2466	2333	2464	1	124	77.51	1.4e-21	5.7e-25	Laminin G domain
Laminin_G_2	PF02210.27	CL0004	2514	2655	2514	2653	1	124	48.19	1.7e-12	6.7e-16	Laminin G domain
Laminin_G_2	PF02210.27	CL0004	2743	2869	2743	2868	1	125	65.54	7.1e-18	2.9e-21	Laminin G domain
Laminin_G_2	PF02210.27	CL0004	2920	3047	2920	3044	1	122	81.85	6.3e-23	2.6e-26	Laminin G domain
Laminin_I	PF06008.17	-	1575	1831	1575	1830	1	258	271.44	9.5e-81	3.9e-84	Laminin Domain I
Laminin_B	PF00052.21	CL0202	568	707	568	707	1	136	108.23	3.0e-31	1.2e-34	Laminin B (Domain IV)
Laminin_B	PF00052.21	CL0202	1218	1358	1218	1353	1	133	123.66	5.1e-36	2.1e-39	Laminin B (Domain IV)
Laminin_N	PF00055.20	CL0202	22	268	23	268	2	233	217.83	1.5e-64	6.2e-68	Laminin N-terminal (Domain VI)
Laminin_II	PF06009.15	-	2011	2145	2011	2144	1	137	155.41	9.2e-46	3.7e-49	Laminin Domain II
