Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
Filamin	PF00630.22	CL0159	251	344	253	344	3	103	52.05	1.1e-13	4.8e-17	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	351	443	352	442	2	102	64.98	9.9e-18	4.5e-21	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	449	540	450	540	2	103	52.59	7.2e-14	3.3e-17	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	546	633	549	632	4	102	51.88	1.2e-13	5.5e-17	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	642	733	643	733	2	103	48.06	1.8e-12	8.5e-16	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	739	836	740	836	2	103	63.70	2.5e-17	1.1e-20	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	842	935	844	935	3	103	51.83	1.2e-13	5.7e-17	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	941	1031	943	1031	3	103	38.76	1.5e-09	6.7e-13	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1037	1124	1038	1124	2	103	73.45	2.3e-20	1.1e-23	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1130	1219	1131	1217	2	101	46.44	5.9e-12	2.7e-15	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1225	1319	1226	1319	2	103	68.84	6.3e-19	2.9e-22	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1325	1412	1326	1412	2	103	58.08	1.4e-15	6.4e-19	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1418	1508	1419	1508	2	103	61.15	1.5e-16	7.1e-20	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1514	1605	1515	1605	2	103	57.97	1.5e-15	7.0e-19	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1611	1701	1612	1701	2	103	69.82	3.1e-19	1.4e-22	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1735	1813	1765	1812	51	102	39.57	8.1e-10	3.7e-13	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1818	1905	1823	1905	6	103	61.77	9.9e-17	4.6e-20	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	1999	2086	2001	2086	3	103	51.70	1.4e-13	6.2e-17	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	2098	2182	2127	2182	42	103	28.06	3.1e-06	1.4e-09	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	2190	2277	2193	2276	4	102	62.32	6.7e-17	3.1e-20	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	2286	2372	2298	2372	17	103	42.44	1.0e-10	4.8e-14	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	2381	2468	2384	2468	4	103	40.24	5.0e-10	2.3e-13	Filamin/ABP280 repeat
Filamin	PF00630.22	CL0159	2509	2598	2510	2598	2	103	46.43	5.9e-12	2.7e-15	Filamin/ABP280 repeat
CH	PF00307.34	CL0188	16	123	17	122	2	108	73.10	2.0e-20	9.2e-24	Calponin homology (CH) domain
CH	PF00307.34	CL0188	139	243	140	239	2	105	54.83	9.6e-15	4.4e-18	Calponin homology (CH) domain
