Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
Spectrin	PF00435.24	-	44	147	45	146	2	104	84.42	7.2e-24	3.7e-27	Spectrin repeat
Spectrin	PF00435.24	-	149	252	150	251	2	103	92.55	2.1e-26	1.1e-29	Spectrin repeat
Spectrin	PF00435.24	-	255	359	256	358	2	104	96.33	1.4e-27	7.3e-31	Spectrin repeat
Spectrin	PF00435.24	-	361	465	361	465	1	105	77.42	1.1e-21	5.5e-25	Spectrin repeat
Spectrin	PF00435.24	-	467	571	468	570	2	104	90.44	9.6e-26	4.9e-29	Spectrin repeat
Spectrin	PF00435.24	-	573	676	574	676	2	105	85.31	3.8e-24	1.9e-27	Spectrin repeat
Spectrin	PF00435.24	-	678	782	679	781	2	104	96.63	1.1e-27	5.9e-31	Spectrin repeat
Spectrin	PF00435.24	-	784	888	785	888	2	105	102.52	1.7e-29	8.6e-33	Spectrin repeat
Spectrin	PF00435.24	-	890	973	891	969	2	80	63.03	3.3e-17	1.7e-20	Spectrin repeat
Spectrin	PF00435.24	-	1092	1175	1096	1166	6	76	55.95	5.2e-15	2.7e-18	Spectrin repeat
Spectrin	PF00435.24	-	1233	1337	1233	1336	1	104	102.24	2.1e-29	1.0e-32	Spectrin repeat
Spectrin	PF00435.24	-	1339	1443	1339	1442	1	104	80.65	1.1e-22	5.5e-26	Spectrin repeat
Spectrin	PF00435.24	-	1445	1549	1446	1549	2	105	85.78	2.7e-24	1.4e-27	Spectrin repeat
Spectrin	PF00435.24	-	1551	1656	1552	1656	2	105	74.25	1.1e-20	5.4e-24	Spectrin repeat
Spectrin	PF00435.24	-	1658	1762	1659	1762	2	105	91.85	3.5e-26	1.8e-29	Spectrin repeat
Spectrin	PF00435.24	-	1764	1868	1764	1868	1	105	100.15	9.2e-29	4.7e-32	Spectrin repeat
Spectrin	PF00435.24	-	1870	1974	1871	1974	2	105	91.72	3.9e-26	2.0e-29	Spectrin repeat
Spectrin	PF00435.24	-	1976	2081	1978	2081	3	105	85.21	4.1e-24	2.1e-27	Spectrin repeat
Spectrin	PF00435.24	-	2091	2195	2092	2194	2	104	65.20	6.9e-18	3.5e-21	Spectrin repeat
Spectrin	PF00435.24	-	2205	2310	2206	2310	2	105	63.64	2.1e-17	1.1e-20	Spectrin repeat
EFhand_Ca_insen	PF08726.13	CL0220	2402	2471	2402	2470	1	69	90.69	5.2e-26	2.6e-29	Ca2+ insensitive EF hand
SH3_1	PF00018.31	CL0010	973	1018	974	1018	2	48	53.82	1.1e-14	5.8e-18	SH3 domain
EF-hand_1	PF00036.35	CL0220	2327	2355	2327	2355	1	29	28.55	6.7e-07	3.4e-10	EF hand
EF-hand_7	PF13499.9	CL0220	2325	2396	2330	2395	6	70	38.97	9.2e-10	4.7e-13	EF-hand domain pair
SH3_9	PF14604.9	CL0010	974	1022	974	1022	1	49	41.75	8.6e-11	4.4e-14	Variant SH3 domain
EF-hand_8	PF13833.9	CL0220	2321	2355	2326	2353	25	52	17.38	0.0031	1.6e-06	EF-hand domain pair
EF-hand_8	PF13833.9	CL0220	2366	2398	2370	2395	26	51	14.71	0.021	1.1e-05	EF-hand domain pair
EF-hand_5	PF13202.9	CL0220	2330	2352	2332	2351	5	24	13.19	0.052	2.6e-05	EF hand
SH3_2	PF07653.20	CL0010	971	1024	974	1023	4	56	25.27	1.1e-05	5.6e-09	Variant SH3 domain
