Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
Ldl_recept_a	PF00057.21	-	25	64	25	62	1	35	41.59	1.2e-10	4.1e-14	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	70	108	71	108	2	37	40.14	3.3e-10	1.2e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	852	890	853	886	2	35	45.34	7.8e-12	2.8e-15	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	893	931	894	931	2	37	38.29	1.2e-09	4.4e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	934	971	934	971	1	37	44.28	1.7e-11	5.9e-15	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	974	1011	976	1011	3	37	41.52	1.2e-10	4.3e-14	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	1013	1051	1014	1051	2	37	45.82	5.5e-12	2.0e-15	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	1060	1097	1062	1097	3	37	39.92	3.8e-10	1.4e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	1102	1140	1104	1140	3	37	36.40	4.8e-09	1.7e-12	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2522	2561	2523	2557	2	35	32.73	6.8e-08	2.4e-11	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2564	2600	2565	2600	2	37	31.18	2.1e-07	7.4e-11	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2603	2639	2604	2639	2	37	35.06	1.3e-08	4.5e-12	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2657	2688	2660	2688	10	37	27.54	2.8e-06	1.0e-09	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2694	2730	2695	2730	2	37	39.88	4.0e-10	1.4e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2732	2769	2734	2769	3	37	41.45	1.3e-10	4.5e-14	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2772	2812	2772	2812	1	37	38.71	9.2e-10	3.3e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2816	2853	2816	2853	1	37	38.51	1.1e-09	3.8e-13	Low-density lipoprotein receptor domain class A
Ldl_recept_a	PF00057.21	-	2856	2897	2857	2891	2	35	40.27	3.0e-10	1.1e-13	Low-density lipoprotein receptor domain class A
