Family id	Family Accession	Clan	Env. Start	Env. End	Ali. Start	Ali. End	Model Start	Model End	Bit Score	Ind. E-value	Cond. E-value	Description
NB-ARC	PF00931.25	CL0023	129	374	130	374	2	252	230.30	2.2e-68	1.1e-71	NB-ARC domain
WD40	PF00400.35	CL0186	605	643	612	642	8	37	13.85	0.087	4.4e-05	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	647	685	648	685	2	38	30.34	5.4e-07	2.7e-10	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	689	729	689	729	1	38	22.80	0.00013	6.6e-08	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	733	771	735	771	3	38	35.55	1.2e-08	6.2e-12	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	872	910	875	909	4	37	28.70	1.8e-06	9.1e-10	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	992	1031	1001	1031	9	38	12.81	0.19	9.4e-05	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	1075	1113	1078	1113	4	38	13.15	0.14	7.4e-05	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	1118	1155	1119	1155	3	38	31.28	2.7e-07	1.4e-10	WD domain, G-beta repeat
WD40	PF00400.35	CL0186	1167	1203	1175	1203	9	38	16.52	0.012	6.4e-06	WD domain, G-beta repeat
APAF1_C	PF17908.4	-	453	587	453	587	1	135	194.19	9.0e-58	4.6e-61	APAF-1 helical domain
CARD	PF00619.24	CL0041	6	90	6	89	1	84	67.93	6.1e-19	3.1e-22	Caspase recruitment domain
CARD_2	PF16739.8	CL0041	1	90	2	88	2	90	30.44	3.1e-07	1.6e-10	Caspase recruitment domain
